itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,compCorrected,edit_distance_comp,ipa_distance_comp,semantic_distance_comp,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'438.2',62c2039b26f35d94021283d9d9630cc1,438,19615,2,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and things,error,they,they,we,we,False,3,3,0.19773417711257935,5.3207,4,5.6624,2,-1.60638427734375,-5.0971832275390625
'438.2',641b3711acdb93589154060664132f1e,438,19615,2,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and things,error,they,they,we,we,False,3,3,0.19773417711257935,5.3207,4,5.6624,2,-1.60638427734375,-5.0971832275390625
'438.2',700787e21951f59ae7d95f336af86cac,438,19615,2,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and thongs,error,they,they,we,we,False,3,3,0.19773417711257935,5.3207,4,5.6624,2,-1.60638427734375,-5.0971832275390625
'438.7',4e1cba226d592edc20347b04fab9a19b,438,93256,7,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and everything,error,with,with,with,with,False,0,0,0.0,5.4107,4,5.4107,4,-4.900848388671875,-4.900848388671875
'438.7',62c2039b26f35d94021283d9d9630cc1,438,93256,7,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and things,error,with,with,with,with,False,0,0,0.0,5.4107,4,5.4107,4,-4.900848388671875,-4.900848388671875
'438.7',641b3711acdb93589154060664132f1e,438,93256,7,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and things,error,with,with,with,with,False,0,0,0.0,5.4107,4,5.4107,4,-4.900848388671875,-4.900848388671875
'438.7',700787e21951f59ae7d95f336af86cac,438,93256,7,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and thongs,error,with,with,with,with,False,0,0,0.0,5.4107,4,5.4107,4,-4.900848388671875,-4.900848388671875
'438.9',4e1cba226d592edc20347b04fab9a19b,438,93256,9,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and everything,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.8306961059570312,-1.8306961059570312
'438.9',62c2039b26f35d94021283d9d9630cc1,438,93256,9,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and things,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.8306961059570312,-1.8306961059570312
'438.9',641b3711acdb93589154060664132f1e,438,93256,9,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and things,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.8306961059570312,-1.8306961059570312
'438.9',700787e21951f59ae7d95f336af86cac,438,93256,9,2.0,B: As I said they have a regular heel on them high heel <br> A: Oh ,B: And they wear them a lot with shirts and things,B: And they wear them a lot with shirts and thongs,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-1.8306961059570312,-1.8306961059570312
'439.4',2d70c283bf321b2f90d00c10f066170f,439,65014,4,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,on,on,ahead,ahead,False,5,4,0.5514400005340576,5.5499,2,4.005,5,-3.1492080688476562,-4.271507263183594
'439.4',9a64e2be6a13cff833c4df2d937f3728,439,65014,4,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,on,on,ahead,ahead,False,5,4,0.5514400005340576,5.5499,2,4.005,5,-3.1492080688476562,-4.271507263183594
'439.4',bb196d2937fd75ed88fa22c39c3ba623,439,65014,4,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,on,on,ahead,ahead,False,5,4,0.5514400005340576,5.5499,2,4.005,5,-3.1492080688476562,-4.271507263183594
'439.4',e393532064cc928d609ee45e2fa6fa50,439,65014,4,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went ahead and sold it,error,on,ahead,ahead,ahead,True,5,4,0.5514400005340576,5.5499,2,4.005,5,-3.1492080688476562,-4.271507263183594
'439.5',2d70c283bf321b2f90d00c10f066170f,439,65014,5,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-2.3118743896484375,-2.3118743896484375
'439.5',9a64e2be6a13cff833c4df2d937f3728,439,65014,5,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-2.3118743896484375,-2.3118743896484375
'439.5',bb196d2937fd75ed88fa22c39c3ba623,439,65014,5,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-2.3118743896484375,-2.3118743896484375
'439.5',e393532064cc928d609ee45e2fa6fa50,439,65014,5,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went ahead and sold it,error,and,and,and,and,False,0,0,1.1920928955078125e-07,5.8343,3,5.8343,3,-2.3118743896484375,-2.3118743896484375
'439.6',2d70c283bf321b2f90d00c10f066170f,439,65014,6,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,sold,sold,sold,sold,False,0,0,1.1920928955078125e-07,3.4242,4,3.4242,4,-7.58642578125,-7.58642578125
'439.6',9a64e2be6a13cff833c4df2d937f3728,439,65014,6,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,sold,sold,sold,sold,False,0,0,1.1920928955078125e-07,3.4242,4,3.4242,4,-7.58642578125,-7.58642578125
'439.6',bb196d2937fd75ed88fa22c39c3ba623,439,65014,6,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,sold,sold,sold,sold,False,0,0,1.1920928955078125e-07,3.4242,4,3.4242,4,-7.58642578125,-7.58642578125
'439.6',e393532064cc928d609ee45e2fa6fa50,439,65014,6,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went ahead and sold it,error,sold,sold,sold,sold,False,0,0,1.1920928955078125e-07,3.4242,4,3.4242,4,-7.58642578125,-7.58642578125
'439.7',2d70c283bf321b2f90d00c10f066170f,439,65014,7,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,it,it,it,it,False,0,0,0.0,5.9839,2,5.9839,2,-1.3958511352539062,-1.3958511352539062
'439.7',9a64e2be6a13cff833c4df2d937f3728,439,65014,7,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,it,it,it,it,False,0,0,0.0,5.9839,2,5.9839,2,-1.3958511352539062,-1.3958511352539062
'439.7',bb196d2937fd75ed88fa22c39c3ba623,439,65014,7,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went on and sold it,error,it,it,it,it,False,0,0,0.0,5.9839,2,5.9839,2,-1.3958511352539062,-1.3958511352539062
'439.7',e393532064cc928d609ee45e2fa6fa50,439,65014,7,4.0,B: Um <br> A: Almost had it done ,A: And I went on and sold it,A: And I went ahead and sold it,error,it,it,it,it,False,0,0,0.0,5.9839,2,5.9839,2,-1.3958511352539062,-1.3958511352539062
'44.2',4a654f39a5b866a9e8af491f92f2a05c,44,19615,2,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,people,people,things,things,False,6,5,0.4997903108596802,4.7501,6,4.5482,6,-6.891937255859375,-8.423233032226562
'44.2',55cb2868e693e11a84b3bad1e737311f,44,19615,2,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,people,people,things,things,False,6,5,0.4997903108596802,4.7501,6,4.5482,6,-6.891937255859375,-8.423233032226562
'44.2',7a62f207ec3e916366b9bebdff115520,44,19615,2,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,people,people,things,things,False,6,5,0.4997903108596802,4.7501,6,4.5482,6,-6.891937255859375,-8.423233032226562
'44.2',bdb586d4fab50b4761d6f9583e7750d7,44,19615,2,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,people,people,things,things,False,6,5,0.4997903108596802,4.7501,6,4.5482,6,-6.891937255859375,-8.423233032226562
'44.2',c4687576a536604f6ae821a2ac402fbe,44,19615,2,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,people,people,things,things,False,6,5,0.4997903108596802,4.7501,6,4.5482,6,-6.891937255859375,-8.423233032226562
'44.4',4a654f39a5b866a9e8af491f92f2a05c,44,18670,4,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,scattered,scattered,scattered,scattered,False,0,0,5.960464477539063e-08,2.281,9,2.281,9,-10.6961669921875,-10.6961669921875
'44.4',55cb2868e693e11a84b3bad1e737311f,44,18670,4,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,scattered,scattered,scattered,scattered,False,0,0,5.960464477539063e-08,2.281,9,2.281,9,-10.6961669921875,-10.6961669921875
'44.4',7a62f207ec3e916366b9bebdff115520,44,18670,4,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,scattered,scattered,scattered,scattered,False,0,0,5.960464477539063e-08,2.281,9,2.281,9,-10.6961669921875,-10.6961669921875
'44.4',bdb586d4fab50b4761d6f9583e7750d7,44,18670,4,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,scattered,scattered,scattered,scattered,False,0,0,5.960464477539063e-08,2.281,9,2.281,9,-10.6961669921875,-10.6961669921875
'44.4',c4687576a536604f6ae821a2ac402fbe,44,18670,4,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,scattered,scattered,scattered,scattered,False,0,0,5.960464477539063e-08,2.281,9,2.281,9,-10.6961669921875,-10.6961669921875
'44.5',4a654f39a5b866a9e8af491f92f2a05c,44,18670,5,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,so,so,so,so,False,0,0,5.960464477539063e-08,5.3354,2,5.3354,2,-5.723426818847656,-5.723426818847656
'44.5',55cb2868e693e11a84b3bad1e737311f,44,18670,5,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,so,so,so,so,False,0,0,5.960464477539063e-08,5.3354,2,5.3354,2,-5.723426818847656,-5.723426818847656
'44.5',7a62f207ec3e916366b9bebdff115520,44,18670,5,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,so,so,so,so,False,0,0,5.960464477539063e-08,5.3354,2,5.3354,2,-5.723426818847656,-5.723426818847656
'44.5',bdb586d4fab50b4761d6f9583e7750d7,44,18670,5,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,so,so,so,so,False,0,0,5.960464477539063e-08,5.3354,2,5.3354,2,-5.723426818847656,-5.723426818847656
'44.5',c4687576a536604f6ae821a2ac402fbe,44,18670,5,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,so,so,so,so,False,0,0,5.960464477539063e-08,5.3354,2,5.3354,2,-5.723426818847656,-5.723426818847656
'44.6',4a654f39a5b866a9e8af491f92f2a05c,44,18670,6,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,much,much,much,much,False,0,0,0.0,4.6958,4,4.6958,4,-2.3731918334960938,-2.3731918334960938
'44.6',55cb2868e693e11a84b3bad1e737311f,44,18670,6,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,much,much,much,much,False,0,0,0.0,4.6958,4,4.6958,4,-2.3731918334960938,-2.3731918334960938
'44.6',7a62f207ec3e916366b9bebdff115520,44,18670,6,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,much,much,much,much,False,0,0,0.0,4.6958,4,4.6958,4,-2.3731918334960938,-2.3731918334960938
'44.6',bdb586d4fab50b4761d6f9583e7750d7,44,18670,6,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,much,much,much,much,False,0,0,0.0,4.6958,4,4.6958,4,-2.3731918334960938,-2.3731918334960938
'44.6',c4687576a536604f6ae821a2ac402fbe,44,18670,6,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,much,much,much,much,False,0,0,0.0,4.6958,4,4.6958,4,-2.3731918334960938,-2.3731918334960938
'44.7',4a654f39a5b866a9e8af491f92f2a05c,44,18670,7,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,nowadays,nowadays,nowadays,nowadays,False,0,0,2.384185791015625e-07,2.5563,8,2.5563,8,-7.237091064453125,-7.237091064453125
'44.7',55cb2868e693e11a84b3bad1e737311f,44,18670,7,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,nowadays,nowadays,nowadays,nowadays,False,0,0,2.384185791015625e-07,2.5563,8,2.5563,8,-7.237091064453125,-7.237091064453125
'44.7',7a62f207ec3e916366b9bebdff115520,44,18670,7,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,nowadays,nowadays,nowadays,nowadays,False,0,0,2.384185791015625e-07,2.5563,8,2.5563,8,-7.237091064453125,-7.237091064453125
'44.7',bdb586d4fab50b4761d6f9583e7750d7,44,18670,7,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,nowadays,nowadays,nowadays,nowadays,False,0,0,2.384185791015625e-07,2.5563,8,2.5563,8,-7.237091064453125,-7.237091064453125
'44.7',c4687576a536604f6ae821a2ac402fbe,44,18670,7,2.0,B: Sure <br> Absolutely,B: And people are scattered so much nowadays,B: And people are scattered so much nowadays,error,nowadays,nowadays,nowadays,nowadays,False,0,0,2.384185791015625e-07,2.5563,8,2.5563,8,-7.237091064453125,-7.237091064453125
'440.11',14e8014cb0f51c0c9267d12bedd97558,440,19615,11,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,you,you,they,they,False,4,3,0.33553165197372437,6.3293,3,5.3207,4,-5.5376739501953125,-5.302276611328125
'440.11',152e578b7e0ad7fe726eaf0b7affabb9,440,19615,11,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,you,you,they,they,False,4,3,0.33553165197372437,6.3293,3,5.3207,4,-5.5376739501953125,-5.302276611328125
'440.11',773abb89db8c2df2337f54212c86f953,440,19615,11,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't get maternity leave,error,you,you,they,they,False,4,3,0.33553165197372437,6.3293,3,5.3207,4,-5.5376739501953125,-5.302276611328125
'440.11',e74bf25c06a0a35cac1e5e1f2e6259d7,440,19615,11,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,you,you,they,they,False,4,3,0.33553165197372437,6.3293,3,5.3207,4,-5.5376739501953125,-5.302276611328125
'440.13',14e8014cb0f51c0c9267d12bedd97558,440,22664,13,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,have,have,have,have,False,0,0,0.0,5.4973,4,5.4973,4,-1.4548187255859375,-1.4548187255859375
'440.13',152e578b7e0ad7fe726eaf0b7affabb9,440,22664,13,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,have,have,have,have,False,0,0,0.0,5.4973,4,5.4973,4,-1.4548187255859375,-1.4548187255859375
'440.13',773abb89db8c2df2337f54212c86f953,440,22664,13,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't get maternity leave,error,have,get,have,have,True,0,0,0.0,5.4973,4,5.4973,4,-1.4548187255859375,-1.4548187255859375
'440.13',e74bf25c06a0a35cac1e5e1f2e6259d7,440,22664,13,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,have,have,have,have,False,0,0,0.0,5.4973,4,5.4973,4,-1.4548187255859375,-1.4548187255859375
'440.6',14e8014cb0f51c0c9267d12bedd97558,440,22664,6,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.887451171875,-3.887451171875
'440.6',152e578b7e0ad7fe726eaf0b7affabb9,440,22664,6,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.887451171875,-3.887451171875
'440.6',773abb89db8c2df2337f54212c86f953,440,22664,6,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't get maternity leave,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.887451171875,-3.887451171875
'440.6',e74bf25c06a0a35cac1e5e1f2e6259d7,440,22664,6,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.887451171875,-3.887451171875
'440.8',14e8014cb0f51c0c9267d12bedd97558,440,22664,8,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,districts,districts,districts,districts,False,0,0,-1.1920928955078125e-07,1.4771,9,1.4771,9,-5.3025665283203125,-5.3025665283203125
'440.8',152e578b7e0ad7fe726eaf0b7affabb9,440,22664,8,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,districts,districts,districts,districts,False,0,0,-1.1920928955078125e-07,1.4771,9,1.4771,9,-5.3025665283203125,-5.3025665283203125
'440.8',773abb89db8c2df2337f54212c86f953,440,22664,8,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't get maternity leave,error,districts,districts,districts,districts,False,0,0,-1.1920928955078125e-07,1.4771,9,1.4771,9,-5.3025665283203125,-5.3025665283203125
'440.8',e74bf25c06a0a35cac1e5e1f2e6259d7,440,22664,8,11.0,A: Well you know there is a lot of companies that won't give women maternity leave for that very reason <br> B: Uh-huh ,A: Uh in fact I know the school districts down here you don't have maternity leave,A: Uh in fact I know the school districts down here you don't have maternity leave,error,districts,districts,districts,districts,False,0,0,-1.1920928955078125e-07,1.4771,9,1.4771,9,-5.3025665283203125,-5.3025665283203125
'441.2',432e6256b0858fb4a3875f6c41956854,441,19615,2,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,it,it,we,we,False,2,2,0.3226989507675171,5.9839,2,5.6624,2,-2.54412841796875,-3.2114410400390625
'441.2',836c6da4b09e6f96b13b08915ff21da9,441,19615,2,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,it,it,we,we,False,2,2,0.3226989507675171,5.9839,2,5.6624,2,-2.54412841796875,-3.2114410400390625
'441.2',ac66568d1dc3c84b01d8d6d959af9b0e,441,19615,2,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,it,it,we,we,False,2,2,0.3226989507675171,5.9839,2,5.6624,2,-2.54412841796875,-3.2114410400390625
'441.2',c4a16242b1dc57f21a75a37226b1903b,441,19615,2,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,it,it,we,we,False,2,2,0.3226989507675171,5.9839,2,5.6624,2,-2.54412841796875,-3.2114410400390625
'441.2',f962e65743aa4c08b48721192daf8a80,441,19615,2,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,it,it,we,we,False,2,2,0.3226989507675171,5.9839,2,5.6624,2,-2.54412841796875,-3.2114410400390625
'441.3',432e6256b0858fb4a3875f6c41956854,441,106060,3,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,were,was,were,were,True,0,0,0.0,4.9284,4,4.9284,4,-7.775901794433594,-7.775901794433594
'441.3',836c6da4b09e6f96b13b08915ff21da9,441,106060,3,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,were,was,were,were,True,0,0,0.0,4.9284,4,4.9284,4,-7.775901794433594,-7.775901794433594
'441.3',ac66568d1dc3c84b01d8d6d959af9b0e,441,106060,3,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,were,was,were,were,True,0,0,0.0,4.9284,4,4.9284,4,-7.775901794433594,-7.775901794433594
'441.3',c4a16242b1dc57f21a75a37226b1903b,441,106060,3,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,were,was,were,were,True,0,0,0.0,4.9284,4,4.9284,4,-7.775901794433594,-7.775901794433594
'441.3',f962e65743aa4c08b48721192daf8a80,441,106060,3,2.0,A: And at that point the warehouse was over across the road <br> and it wasn't air conditioned,A: And it were there like in the middle of the summer,A: And it was there like in the middle of the summer,error,were,was,were,were,True,0,0,0.0,4.9284,4,4.9284,4,-7.775901794433594,-7.775901794433594
'442.12',4a654f39a5b866a9e8af491f92f2a05c,442,28799,12,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized and a woman thinks that a way you know just like,error,way,way,way,way,False,0,0,5.960464477539063e-08,4.8613,3,4.8613,3,-6.557319641113281,-6.557319641113281
'442.12',55cb2868e693e11a84b3bad1e737311f,442,28799,12,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized an a woman thinks that a way you know just like,error,way,way,way,way,False,0,0,5.960464477539063e-08,4.8613,3,4.8613,3,-6.557319641113281,-6.557319641113281
'442.12',7a62f207ec3e916366b9bebdff115520,442,28799,12,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized an a woman thinks that a way you know just like,error,way,way,way,way,False,0,0,5.960464477539063e-08,4.8613,3,4.8613,3,-6.557319641113281,-6.557319641113281
'442.12',bdb586d4fab50b4761d6f9583e7750d7,442,28799,12,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it evolutionized an a woman thinks that a way you know just like,error,way,way,way,way,False,0,0,5.960464477539063e-08,4.8613,3,4.8613,3,-6.557319641113281,-6.557319641113281
'442.12',c4687576a536604f6ae821a2ac402fbe,442,28799,12,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized an a woman thinks that a way you know just like,error,way,way,way,way,False,0,0,5.960464477539063e-08,4.8613,3,4.8613,3,-6.557319641113281,-6.557319641113281
'442.14',4a654f39a5b866a9e8af491f92f2a05c,442,28799,14,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized and a woman thinks that a way you know just like,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-4.1463775634765625,-4.1463775634765625
'442.14',55cb2868e693e11a84b3bad1e737311f,442,28799,14,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized an a woman thinks that a way you know just like,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-4.1463775634765625,-4.1463775634765625
'442.14',7a62f207ec3e916366b9bebdff115520,442,28799,14,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized an a woman thinks that a way you know just like,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-4.1463775634765625,-4.1463775634765625
'442.14',bdb586d4fab50b4761d6f9583e7750d7,442,28799,14,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it evolutionized an a woman thinks that a way you know just like,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-4.1463775634765625,-4.1463775634765625
'442.14',c4687576a536604f6ae821a2ac402fbe,442,28799,14,6.0,B: Yeah <br> A: You know I think to myself what did I do ,A: And I think it revolutionized an a woman thinks that a way you know just like,A: And I think it revolutionized an a woman thinks that a way you know just like,error,know,know,know,know,False,0,0,-1.1920928955078125e-07,5.4651,4,5.4651,4,-4.1463775634765625,-4.1463775634765625
